concept_id,concept_code,concept_name,body_system,progressive,icd
37200083,E08.37X9,"Diabetes mellitus due to underlying condition with diabetic macular edema, resolved following treatment, unspecified eye",endocrinological,no,10
37200084,E09.3211,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200085,E09.3212,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200086,E09.3213,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200087,E09.3219,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200088,E09.3291,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200089,E09.3292,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200090,E09.3293,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200091,E09.3299,"Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200092,E09.3311,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200093,E09.3312,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200094,E09.3313,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200095,E09.3319,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200096,E09.3391,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200097,E09.3392,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200098,E09.3393,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200099,E09.3399,"Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200100,E09.3411,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200101,E09.3412,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200102,E09.3413,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200103,E09.3419,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200104,E09.3491,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200105,E09.3492,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200106,E09.3493,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200107,E09.3499,"Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200108,E09.3511,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200109,E09.3512,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200110,E09.3513,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200111,E09.3519,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200113,E09.3521,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",endocrinological,no,10
37200114,E09.3522,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",endocrinological,no,10
37200115,E09.3523,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",endocrinological,no,10
37200116,E09.3529,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",endocrinological,no,10
37200118,E09.3531,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",endocrinological,no,10
37200119,E09.3532,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",endocrinological,no,10
37200120,E09.3533,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",endocrinological,no,10
37200121,E09.3539,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",endocrinological,no,10
37200123,E09.3541,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",endocrinological,no,10
37200124,E09.3542,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",endocrinological,no,10
37200125,E09.3543,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",endocrinological,no,10
37200126,E09.3549,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",endocrinological,no,10
37200128,E09.3551,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye",endocrinological,no,10
37200129,E09.3552,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, left eye",endocrinological,no,10
37200130,E09.3553,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",endocrinological,no,10
37200131,E09.3559,"Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",endocrinological,no,10
37200132,E09.3591,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200133,E09.3592,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200134,E09.3593,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200135,E09.3599,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200137,E09.37X1,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",endocrinological,no,10
37200138,E09.37X2,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",endocrinological,no,10
37200139,E09.37X3,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",endocrinological,no,10
37200140,E09.37X9,"Drug or chemical induced diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",endocrinological,no,10
37200141,E10.3211,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200142,E10.3212,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200143,E10.3213,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200144,E10.3219,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200145,E10.3291,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200146,E10.3292,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200147,E10.3293,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200148,E10.3299,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200149,E10.3311,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200876,N13.0,Hydronephrosis with ureteropelvic junction obstruction,renal,no,10
37200150,E10.3312,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200151,E10.3313,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200152,E10.3319,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200153,E10.3391,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200154,E10.3392,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200155,E10.3393,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200156,E10.3399,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200157,E10.3411,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200158,E10.3412,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200159,E10.3413,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200160,E10.3419,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200161,E10.3491,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",endocrinological,no,10
37200162,E10.3492,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",endocrinological,no,10
37200163,E10.3493,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",endocrinological,no,10
37200164,E10.3499,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",endocrinological,no,10
37200165,E10.3511,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",endocrinological,no,10
37200166,E10.3512,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",endocrinological,no,10
37200167,E10.3513,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",endocrinological,no,10
37200168,E10.3519,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",endocrinological,no,10
37200170,E10.3521,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",endocrinological,no,10
37200171,E10.3522,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",endocrinological,no,10
37200172,E10.3523,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",endocrinological,no,10
